network,content_id,genre_id,weekday_id,stratified_hour_id,y,n,leave_out_set
1,139,13,6,3,3,24,0
1,139,13,6,3,2,27,0
1,1480,16,0,3,0,6,0
1,136,13,0,3,0,11,0
1,136,13,0,2,0,2,0
1,406,13,0,2,0,0,0
1,406,14,0,2,0,1,0
1,526,13,0,2,0,5,0
1,526,13,0,4,0,6,0
1,134,13,0,4,0,8,0
1,134,13,0,4,0,5,0
1,134,13,0,4,0,7,0
1,478,14,0,4,0,10,0
1,478,14,0,0,0,17,0
1,1480,16,0,0,1,14,0
1,1451,13,0,0,0,52,0
1,461,14,0,1,1,19,0
1,478,14,0,1,1,20,0
1,389,13,0,1,1,20,0
1,298,13,0,1,1,21,0
1,226,14,0,5,3,29,0
1,240,14,0,5,4,61,0
1,1480,16,1,3,4,25,0
1,1457,13,1,3,3,12,0
1,129,13,1,3,2,13,0
1,138,13,1,2,1,9,0
1,406,16,1,2,0,6,0
1,526,13,1,2,0,5,0
1,406,14,1,2,1,6,0
1,195,13,1,4,0,1,0
1,134,13,1,4,2,3,0
1,134,13,1,4,1,2,0
1,240,14,1,4,2,21,0
1,1480,16,1,0,1,8,0
1,1451,13,1,0,4,50,0
1,149,14,1,0,3,54,0
1,389,13,1,1,1,22,0
1,632,13,1,1,0,15,0
1,211,13,1,5,1,40,0
1,199,13,1,5,1,13,0
1,235,14,1,5,4,46,0
1,125,13,1,3,2,18,0
1,1450,14,1,3,6,45,0
1,129,14,2,3,6,45,0
1,1480,16,2,3,1,7,0
1,131,13,2,2,0,6,0
1,406,14,2,2,0,3,0
1,406,13,2,2,0,0,0
1,526,13,2,2,0,2,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,6,0
1,134,13,2,4,0,5,0
1,1493,13,2,4,1,5,0
1,551,14,2,4,1,8,0
1,1480,16,2,0,0,3,0
1,1451,13,2,0,1,26,0
1,149,14,2,0,2,38,0
1,389,13,2,1,1,16,0
1,341,14,2,1,2,47,0
1,297,14,2,5,5,31,0
1,125,13,2,3,2,30,0
1,1480,16,3,3,2,10,0
1,1457,13,3,3,3,10,0
1,129,13,3,3,1,12,0
1,138,13,3,2,0,4,0
1,406,16,3,2,0,6,0
1,406,13,3,2,0,4,0
1,1449,14,3,2,0,4,0
1,134,13,3,4,0,2,0
1,134,13,3,4,1,7,0
1,134,13,3,4,0,2,0
1,1455,13,3,4,0,0,0
1,551,14,3,4,0,8,0
1,1480,16,3,0,1,5,0
1,1451,13,3,0,0,17,0
1,1449,14,3,1,1,19,0
1,389,13,3,1,2,24,0
1,196,4,3,1,2,23,0
1,988,13,3,5,2,30,0
1,208,14,3,5,14,159,0
1,137,14,3,3,4,39,0
1,129,13,4,3,1,8,0
1,1480,16,4,3,1,11,0
1,131,13,4,2,0,5,0
1,406,14,4,2,0,4,0
1,406,16,4,2,1,4,0
1,526,13,4,2,2,4,0
1,134,13,4,4,1,9,0
1,134,13,4,4,0,7,0
1,134,13,4,4,0,4,0
1,195,13,4,4,0,12,0
1,510,13,4,4,0,4,0
1,195,4,4,0,1,11,0
1,1480,16,4,0,1,8,0
1,1451,13,4,0,1,25,0
1,1172,13,4,0,0,6,0
1,711,14,4,0,2,13,0
1,176,13,4,1,1,17,0
1,333,14,4,1,7,76,0
1,1104,13,4,1,4,69,0
1,216,14,4,1,6,108,0
1,199,13,4,5,6,61,0
1,199,14,4,5,6,50,0
1,199,4,4,5,3,43,0
1,1514,14,4,3,4,53,0
1,127,13,4,3,1,22,0
1,1480,16,5,3,5,24,0
1,1457,13,5,3,2,15,0
1,129,13,5,3,1,15,0
1,131,13,5,2,3,17,0
1,406,16,5,2,0,7,0
1,406,13,5,2,1,7,0
1,406,14,5,2,3,17,0
1,406,14,5,2,4,17,0
1,135,13,5,4,0,7,0
1,135,13,5,4,0,7,0
1,544,13,5,4,1,8,0
1,193,14,5,4,4,50,0
1,217,14,5,0,19,155,0
1,200,13,5,0,7,73,0
1,218,14,5,0,16,163,0
1,1104,13,5,1,7,102,0
1,192,14,5,1,14,184,0
1,464,16,5,1,15,200,0
1,415,14,5,5,13,101,0
1,177,14,5,3,13,173,0
1,1514,14,6,3,3,53,0
1,136,13,6,2,0,14,0
1,406,16,6,2,1,16,0
1,511,14,6,2,3,25,0
1,406,14,6,2,4,12,0
1,135,13,6,4,3,13,0
1,463,14,6,4,3,27,0
1,1172,13,6,4,1,11,0
1,711,14,6,4,1,13,0
1,1126,13,6,0,7,66,0
1,1513,4,6,0,2,42,0
1,459,14,6,0,5,73,0
1,309,14,6,0,2,37,0
1,299,13,6,1,1,33,0
1,1473,14,6,1,11,161,0
1,132,14,6,5,12,122,0
1,199,4,6,3,3,30,0
1,139,13,6,3,2,24,0
1,1480,16,0,3,1,13,0
1,1082,13,0,3,0,5,0
1,136,13,0,3,0,13,0
1,136,13,0,2,0,9,0
1,406,14,0,2,0,15,0
1,406,14,0,2,0,8,0
1,406,14,0,4,0,5,0
1,195,13,0,4,0,5,0
1,134,13,0,4,0,8,0
1,1474,14,0,4,2,37,0
1,1480,16,0,0,0,9,0
1,1451,13,0,0,2,43,0
1,206,14,0,1,1,12,0
1,478,14,0,1,1,22,0
1,1104,13,0,1,1,27,0
1,196,14,0,1,1,12,0
1,462,14,0,1,3,44,0
1,1474,14,0,5,6,73,0
1,127,13,0,3,0,10,0
1,1480,16,1,3,0,18,0
1,1457,13,1,3,0,5,0
1,129,13,1,3,1,5,0
1,138,13,1,2,2,6,0
1,406,16,1,2,1,3,0
1,406,4,1,2,0,4,0
1,406,13,1,2,0,3,0
1,134,13,1,4,0,3,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,4,0
1,484,13,1,4,1,26,0
1,1451,13,1,0,0,23,0
1,179,13,1,0,1,17,0
1,181,14,1,0,3,112,0
1,1104,13,1,1,2,54,0
1,235,14,1,5,7,73,0
1,1450,14,1,5,8,76,0
1,127,13,1,3,0,23,0
1,1480,16,2,3,0,20,0
1,1457,13,2,3,0,11,0
1,129,13,2,3,1,12,0
1,138,13,2,2,0,7,0
1,406,14,2,2,2,10,0
1,406,16,2,2,1,5,0
1,526,13,2,2,0,2,0
1,134,13,2,4,0,3,0
1,134,13,2,4,0,3,0
1,134,13,2,4,2,15,0
1,195,13,2,4,0,6,0
1,551,14,2,4,0,12,0
1,1480,16,2,0,0,8,0
1,1451,13,2,0,2,32,0
1,179,13,2,0,1,20,0
1,181,14,2,0,4,108,0
1,217,14,2,1,3,52,0
1,218,14,2,1,5,71,0
1,341,14,2,5,7,80,0
1,504,14,2,5,8,52,0
1,127,13,2,3,1,10,0
1,1480,16,3,3,2,10,0
1,1457,13,3,3,0,2,0
1,129,13,3,3,2,9,0
1,138,13,3,2,1,5,0
1,526,13,3,2,0,7,0
1,1474,14,3,2,0,3,0
1,1474,14,3,4,0,5,0
1,134,13,3,4,0,2,0
1,134,13,3,4,0,9,0
1,195,13,3,4,1,4,0
1,551,14,3,4,0,8,0
1,1480,16,3,0,0,7,0
1,219,14,3,0,0,30,0
1,1104,13,3,0,2,25,0
1,169,14,3,0,3,41,0
1,1104,13,3,1,4,27,0
1,540,14,3,1,5,43,0
1,189,16,3,1,10,120,0
1,1488,14,3,5,53,468,0
1,125,13,3,3,12,139,0
1,137,14,3,3,3,60,0
1,129,14,4,3,3,60,0
1,1480,16,4,3,0,14,0
1,131,13,4,2,0,13,0
1,406,14,4,2,3,34,0
1,134,13,4,4,0,14,0
1,195,14,4,4,0,9,0
1,511,14,4,4,3,44,0
1,1073,14,4,0,0,17,0
1,218,14,4,0,0,26,0
1,1519,14,4,0,4,28,0
1,219,14,4,0,1,41,0
1,1077,14,4,1,5,46,0
1,1104,13,4,1,7,42,0
1,174,14,4,1,12,66,0
1,1104,13,4,1,10,74,0
1,172,13,4,5,6,57,0
1,167,14,4,5,31,272,0
1,199,13,4,3,7,92,0
1,127,13,4,3,0,36,0
1,1480,16,5,3,0,37,0
1,128,13,5,3,0,24,0
1,130,13,5,3,1,17,0
1,138,13,5,2,0,17,0
1,406,14,5,2,3,25,0
1,135,13,5,4,1,29,0
1,1493,13,5,4,0,21,0
1,149,14,5,4,5,110,0
1,1109,14,5,0,8,96,0
1,1104,14,5,0,8,96,0
1,216,14,5,0,8,167,0
1,1104,13,5,0,5,102,0
1,512,13,5,1,6,103,0
1,534,14,5,1,32,337,0
1,135,13,5,1,11,148,0
1,206,14,5,1,6,100,0
1,1499,13,5,5,4,62,0
1,177,14,5,5,17,220,0
1,126,14,5,3,6,91,0
1,136,13,6,3,1,27,0
1,136,13,6,2,2,14,0
1,406,16,6,2,4,14,0
1,406,14,6,2,3,21,0
1,406,14,6,2,3,12,0
1,135,13,6,4,2,9,0
1,200,4,6,4,1,15,0
1,200,14,6,4,1,22,0
1,200,13,6,4,5,54,0
1,188,16,6,0,16,180,0
1,232,14,6,0,3,75,0
1,309,14,6,0,2,26,0
1,459,14,6,1,2,47,0
1,299,13,6,1,1,55,0
1,945,13,6,1,1,60,0
1,391,13,6,1,9,128,0
1,194,14,6,5,17,358,0
1,185,14,6,5,17,495,0
1,136,13,0,3,2,81,0
1,166,13,0,3,1,28,0
1,136,13,0,3,0,16,0
1,1082,13,0,2,0,10,0
1,406,16,0,2,0,6,0
1,406,14,0,2,0,7,0
1,406,13,0,2,0,1,0
1,134,13,0,4,1,6,0
1,195,13,0,4,0,3,0
1,551,14,0,4,0,13,0
1,551,14,0,4,1,22,0
1,1480,16,0,0,0,7,0
1,1451,13,0,0,1,25,0
1,149,14,0,0,1,44,0
1,389,13,0,1,2,20,0
1,196,4,0,1,2,34,0
1,199,13,0,5,3,31,0
1,511,14,0,5,7,76,0
1,127,13,0,3,0,9,0
1,410,13,0,3,0,4,0
1,1480,16,1,3,0,16,0
1,1457,13,1,3,0,10,0
1,130,13,1,3,0,4,0
1,130,13,1,3,1,3,0
1,138,13,1,2,0,2,0
1,138,13,1,2,0,0,0
1,406,16,1,2,0,5,0
1,406,13,1,2,0,0,0
1,523,14,1,2,0,12,0
1,523,14,1,4,0,9,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,1,0
1,134,13,1,4,0,3,0
1,134,13,1,4,0,2,0
1,195,13,1,4,1,3,0
1,511,14,1,4,1,6,0
1,1480,16,1,0,0,8,0
1,1451,13,1,0,1,29,0
1,179,13,1,0,1,26,0
1,181,14,1,0,6,169,0
1,389,13,1,1,5,42,0
1,208,14,1,1,8,85,0
1,147,14,1,5,4,72,0
1,147,14,1,3,0,78,0
1,1480,16,2,3,3,25,0
1,1457,13,2,3,1,16,0
1,129,13,2,3,1,4,0
1,130,13,2,3,0,8,0
1,138,13,2,2,0,8,0
1,138,13,2,2,0,9,0
1,406,16,2,2,0,9,0
1,406,13,2,2,0,8,0
1,406,14,2,2,0,9,0
1,406,14,2,4,0,4,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,1,0
1,134,13,2,4,0,1,0
1,195,13,2,4,0,4,0
1,551,14,2,4,0,7,0
1,1480,16,2,0,0,11,0
1,1451,13,2,0,2,24,0
1,179,13,2,0,0,13,0
1,181,14,2,0,1,64,0
1,389,13,2,1,1,22,0
1,632,13,2,1,1,43,0
1,341,14,2,5,15,210,0
1,508,13,2,5,2,55,0
1,147,14,2,3,4,79,0
1,1480,16,3,3,0,20,0
1,1457,13,3,3,0,13,0
1,129,13,3,3,0,7,0
1,130,13,3,3,1,8,0
1,138,13,3,2,0,9,0
1,138,13,3,2,1,8,0
1,406,16,3,2,2,10,0
1,406,13,3,2,1,5,0
1,406,14,3,2,0,3,0
1,134,13,3,4,0,2,0
1,134,13,3,4,0,1,0
1,134,13,3,4,0,2,0
1,134,13,3,4,0,2,0
1,134,13,3,4,0,7,0
1,134,13,3,4,0,7,0
1,195,13,3,4,1,6,0
1,551,14,3,4,1,12,0
1,1480,16,3,0,0,3,0
1,1455,13,3,0,0,3,0
1,284,13,3,0,0,4,0
1,183,14,3,0,2,36,0
1,183,14,3,0,5,56,0
1,389,13,3,1,6,27,0
1,1493,13,3,1,2,19,0
1,233,14,3,5,4,49,0
1,234,14,3,5,0,26,0
1,127,14,3,3,0,26,0
1,410,13,3,3,2,8,0
1,1480,16,4,3,1,9,0
1,410,13,4,3,1,5,0
1,130,13,4,3,0,3,0
1,130,13,4,3,0,0,0
1,138,13,4,2,0,6,0
1,1480,16,4,2,0,4,0
1,406,13,4,2,0,2,0
1,406,13,4,4,0,18,0
1,1074,13,4,4,0,18,0
1,168,14,4,0,0,11,0
1,202,14,4,0,0,28,0
1,1518,14,4,0,1,26,0
1,170,14,4,0,1,31,0
1,1075,14,4,0,4,59,0
1,491,14,4,1,4,59,0
1,162,14,4,1,8,102,0
1,1062,14,4,5,4,49,0
1,501,14,4,5,2,27,0
1,127,13,4,3,1,4,0
1,410,13,4,3,1,5,0
1,1480,16,5,3,1,18,0
1,410,13,5,3,1,3,0
1,130,13,5,3,0,2,0
1,130,13,5,3,0,7,0
1,138,13,5,2,0,3,0
1,138,13,5,2,0,2,0
1,406,13,5,2,0,1,0
1,406,16,5,2,1,2,0
1,406,14,5,2,0,7,0
1,406,14,5,2,0,5,0
1,406,14,5,4,1,13,0
1,200,14,5,4,0,8,0
1,1474,14,5,4,1,22,0
1,1076,14,5,4,5,52,0
1,173,14,5,0,3,66,0
1,160,14,5,0,9,107,0
1,159,13,5,0,4,69,0
1,534,14,5,0,26,222,0
1,171,13,5,1,6,102,0
1,175,14,5,1,17,190,0
1,200,13,5,1,5,70,0
1,177,14,5,5,13,195,0
1,1514,14,5,3,9,115,0
1,511,14,6,3,4,39,0
1,197,13,6,2,0,15,0
1,1480,16,6,2,0,15,0
1,406,14,6,2,3,23,0
1,511,14,6,4,4,24,0
1,511,14,6,4,6,45,0
1,200,13,6,4,3,20,0
1,206,14,6,0,2,36,0
1,159,16,6,0,11,128,0
1,232,14,6,0,7,101,0
1,330,14,6,0,2,45,0
1,508,13,6,1,0,14,0
1,1473,14,6,1,13,142,0
1,132,14,6,5,4,85,0
1,459,14,6,3,4,67,0
1,165,13,6,3,0,13,0
1,299,13,6,3,2,21,0
1,662,13,0,3,2,33,0
1,1480,16,0,3,1,16,0
1,1474,14,0,3,1,15,0
1,406,14,0,2,0,6,0
1,526,13,0,2,0,5,0
1,317,14,0,4,0,6,0
1,511,14,0,4,0,18,0
1,195,13,0,0,0,6,0
1,1480,16,0,0,0,6,0
1,1451,13,0,0,1,38,0
1,461,14,0,1,3,14,0
1,478,14,0,1,1,22,0
1,389,13,0,1,0,21,0
1,1082,13,0,1,1,6,0
1,632,13,0,1,1,11,0
1,527,14,0,5,5,78,0
1,434,14,0,5,10,43,0
1,127,13,0,3,0,7,0
1,410,13,0,3,0,3,0
1,1480,16,1,3,0,8,0
1,1457,13,1,3,0,3,0
1,130,13,1,3,1,2,0
1,130,13,1,3,1,6,0
1,138,13,1,2,1,6,0
1,138,13,1,2,1,5,0
1,406,16,1,2,1,4,0
1,406,13,1,2,1,5,0
1,526,14,1,2,2,6,0
1,134,13,1,4,0,6,0
1,134,13,1,4,0,5,0
1,134,13,1,4,0,6,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,2,0
1,195,13,1,4,0,5,0
1,511,14,1,4,0,8,0
1,1480,16,1,0,0,4,0
1,1451,13,1,0,1,13,0
1,1172,13,1,0,0,4,0
1,711,14,1,0,0,4,0
1,196,13,1,1,0,5,0
1,196,14,1,1,0,8,0
1,389,13,1,1,0,19,0
1,207,13,1,1,2,24,0
1,235,14,1,5,3,38,0
1,412,14,1,5,3,43,0
1,127,14,1,3,3,43,0
1,410,13,1,3,1,5,0
1,1480,13,2,3,0,5,0
1,1457,16,2,3,1,5,0
1,130,13,2,3,0,1,0
1,130,13,2,3,1,4,0
1,138,13,2,2,0,2,0
1,138,13,2,2,0,1,0
1,406,16,2,2,0,3,0
1,406,13,2,2,1,4,0
1,406,13,2,2,1,7,0
1,406,14,2,2,1,4,0
1,406,14,2,4,0,1,0
1,134,13,2,4,0,3,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,0,0
1,134,13,2,4,0,0,0
1,1474,14,2,4,0,9,0
1,1480,16,2,0,0,9,0
1,1451,13,2,0,0,8,0
1,1172,13,2,0,1,8,0
1,711,14,2,0,0,17,0
1,1536,13,2,1,1,4,0
1,1455,13,2,1,0,6,0
1,389,13,2,1,1,14,0
1,632,13,2,1,1,26,0
1,186,13,2,5,1,51,0
1,527,14,2,5,1,33,0
1,341,14,2,5,3,65,0
1,508,13,2,3,1,10,0
1,433,14,2,3,1,23,0
1,129,13,3,3,0,4,0
1,1480,16,3,3,1,13,0
1,138,13,3,2,1,8,0
1,138,13,3,2,1,5,0
1,526,13,3,2,1,9,0
1,406,16,3,2,1,5,0
1,406,14,3,2,2,7,0
1,406,14,3,4,0,4,0
1,134,13,3,4,0,6,0
1,134,13,3,4,0,5,0
1,134,13,3,4,0,1,0
1,134,13,3,4,0,1,0
1,240,14,3,4,2,23,0
1,1480,16,3,0,0,3,0
1,1451,13,3,0,1,23,0
1,632,13,3,1,0,21,0
1,632,14,3,1,1,24,0
1,389,13,3,1,0,21,0
1,632,13,3,1,3,39,0
1,527,13,3,5,1,34,0
1,681,14,3,5,8,112,0
1,527,13,3,3,0,31,0
1,527,14,3,3,0,34,0
1,137,14,3,3,1,32,0
1,129,13,4,3,0,3,0
1,1480,16,4,3,0,12,0
1,138,13,4,2,0,2,0
1,138,13,4,2,0,3,0
1,526,14,4,2,1,12,0
1,406,16,4,2,0,5,0
1,1474,14,4,2,0,8,0
1,1474,14,4,4,0,4,0
1,134,13,4,4,0,3,0
1,134,13,4,4,0,0,0
1,1020,16,4,4,0,1,0
1,1455,13,4,4,0,4,0
1,551,14,4,4,1,11,0
1,1480,16,4,0,0,5,0
1,1451,13,4,0,0,16,0
1,202,14,4,0,2,43,0
1,1126,13,4,1,1,21,0
1,1074,14,4,1,2,43,0
1,1126,13,4,1,4,37,0
1,1075,14,4,1,1,48,0
1,1126,13,4,5,6,45,0
1,162,14,4,5,17,134,0
1,527,13,4,5,8,95,0
1,527,14,4,3,8,142,0
1,127,13,4,3,2,25,0
1,410,13,4,3,1,19,0
1,1480,16,5,3,0,15,0
1,1457,13,5,3,0,10,0
1,130,13,5,3,0,6,0
1,130,13,5,3,0,4,0
1,138,13,5,2,0,3,0
1,138,13,5,2,0,5,0
1,406,16,5,2,1,3,0
1,406,13,5,2,1,4,0
1,406,14,5,2,2,19,0
1,406,14,5,2,1,8,0
1,406,14,5,4,2,13,0
1,551,14,5,4,0,13,0
1,1172,13,5,4,1,3,0
1,711,14,5,4,1,13,0
1,203,14,5,0,8,65,0
1,229,14,5,0,2,36,0
1,160,14,5,0,11,63,0
1,1090,13,5,1,15,71,0
1,534,14,5,1,40,295,0
1,391,14,5,1,29,325,0
1,209,14,5,5,40,709,0
1,220,14,5,3,18,252,0
1,197,13,6,3,13,226,0
1,440,13,6,3,13,226,0
1,1480,16,6,2,4,40,0
1,523,14,6,2,2,52,0
1,526,13,6,2,1,27,0
1,200,14,6,4,2,21,0
1,511,14,6,4,3,31,0
1,200,13,6,4,0,11,0
1,1172,13,6,4,0,11,0
1,711,14,6,4,1,19,0
1,711,14,6,0,4,30,0
1,159,16,6,0,6,105,0
1,286,14,6,0,5,54,0
1,508,13,6,1,2,14,0
1,287,14,6,1,4,38,0
1,520,14,6,5,11,117,0
1,527,13,6,5,2,33,0
1,989,13,6,3,1,37,0
1,527,13,6,3,3,43,0
1,165,13,6,3,1,27,0
1,551,14,6,3,3,35,0
1,662,13,0,3,1,11,0
1,1480,16,0,2,1,9,0
1,511,14,0,2,0,20,0
1,406,13,0,2,0,5,0
1,478,14,0,4,1,14,0
1,478,14,0,4,0,6,0
1,195,14,0,4,1,6,0
1,511,14,0,4,2,23,0
1,1480,16,0,0,0,6,0
1,1451,13,0,0,2,32,0
1,632,13,0,1,1,7,0
1,1082,13,0,1,1,2,0
1,289,14,0,1,1,12,0
1,508,13,0,1,0,4,0
1,290,14,0,1,3,25,0
1,508,13,0,5,2,18,0
1,288,14,0,5,7,42,0
1,127,13,0,3,0,2,0
1,410,13,0,3,1,9,0
1,1480,16,1,3,1,21,0
1,1457,13,1,3,2,9,0
1,130,13,1,3,1,4,0
1,130,13,1,3,2,5,0
1,138,13,1,2,1,2,0
1,138,13,1,2,0,1,0
1,406,16,1,2,1,6,0
1,406,13,1,2,0,0,0
1,406,14,1,2,0,3,0
1,134,13,1,4,0,2,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,4,0
1,134,13,1,4,0,1,0
1,134,13,1,4,0,0,0
1,134,13,1,4,0,1,0
1,134,13,1,4,1,4,0
1,511,14,1,4,0,8,0
1,1480,16,1,0,1,6,0
1,1451,13,1,0,2,28,0
1,179,13,1,0,1,18,0
1,181,14,1,0,1,102,0
1,389,13,1,1,0,31,0
1,196,13,1,1,1,18,0
1,199,13,1,5,1,11,0
1,264,13,1,5,1,19,0
1,291,14,1,5,5,36,0
1,527,13,1,3,3,50,0
1,127,13,1,3,1,6,0
1,410,13,1,3,0,2,0
1,1480,16,2,3,0,10,0
1,1457,13,2,3,0,2,0
1,130,13,2,3,1,4,0
1,130,13,2,3,0,2,0
1,138,13,2,2,0,3,0
1,138,13,2,2,0,1,0
1,406,16,2,2,0,6,0
1,406,13,2,2,0,5,0
1,406,14,2,2,0,4,0
1,134,13,2,4,0,0,0
1,134,13,2,4,0,5,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,0,0
1,134,13,2,4,0,2,0
1,134,13,2,4,0,3,0
1,134,13,2,4,0,6,0
1,551,14,2,4,0,9,0
1,1480,16,2,0,0,5,0
1,181,14,2,0,2,30,0
1,179,13,2,0,2,28,0
1,181,14,2,0,5,105,0
1,389,13,2,1,1,27,0
1,196,13,2,1,2,14,0
1,264,13,2,1,0,9,0
1,300,14,2,5,7,70,0
1,508,13,2,5,3,24,0
1,301,14,2,5,10,76,0
1,508,14,2,3,10,76,0
1,128,13,3,3,1,11,0
1,1480,16,3,3,1,17,0
1,130,13,3,3,0,8,0
1,130,13,3,3,0,8,0
1,138,13,3,2,0,6,0
1,138,13,3,2,0,5,0
1,406,16,3,2,0,8,0
1,406,13,3,2,0,5,0
1,406,14,3,2,0,7,0
1,134,13,3,4,0,1,0
1,134,13,3,4,0,6,0
1,134,13,3,4,0,3,0
1,134,13,3,4,0,2,0
1,134,13,3,4,1,2,0
1,134,13,3,4,0,1,0
1,134,13,3,4,0,0,0
1,551,14,3,4,0,9,0
1,264,13,3,0,1,11,0
1,254,14,3,0,2,40,0
1,508,13,3,0,0,9,0
1,255,14,3,0,5,26,0
1,508,13,3,1,3,11,0
1,389,13,3,1,2,19,0
1,298,13,3,1,2,13,0
1,256,14,3,5,10,86,0
1,508,13,3,5,3,32,0
1,257,14,3,5,4,81,0
1,292,14,3,3,6,68,0
1,508,14,4,3,6,68,0
1,131,13,4,2,2,9,0
1,138,13,4,2,2,4,0
1,406,16,4,2,1,6,0
1,406,13,4,2,0,1,0
1,406,14,4,2,0,1,0
1,134,13,4,4,0,5,0
1,134,13,4,4,0,3,0
1,134,13,4,4,0,5,0
1,134,13,4,4,0,4,0
1,134,13,4,4,0,3,0
1,134,13,4,4,0,3,0
1,134,13,4,4,0,6,0
1,551,14,4,4,0,12,0
1,1074,14,4,0,0,19,0
1,202,14,4,0,4,39,0
1,196,13,4,0,1,22,0
1,1518,14,4,1,4,45,0
1,196,4,4,1,1,31,0
1,632,13,4,1,3,28,0
1,264,13,4,1,2,23,0
1,258,14,4,1,12,151,0
1,508,14,4,5,12,151,0
1,259,14,4,5,10,157,0
1,508,14,4,3,10,157,0
1,293,14,4,3,7,95,0
1,508,14,5,3,7,95,0
1,131,14,5,2,7,95,0
1,138,14,5,2,7,95,0
1,406,13,5,2,3,19,0
1,406,16,5,2,1,8,0
1,406,14,5,2,1,11,0
1,135,13,5,4,0,4,0
1,135,13,5,4,1,5,0
1,551,14,5,4,1,20,0
1,693,14,5,4,7,47,0
1,202,14,5,0,3,65,0
1,1076,14,5,0,7,88,0
1,160,14,5,0,8,83,0
1,403,9,5,0,2,27,0
1,506,14,5,0,3,60,0
1,507,14,5,1,2,34,0
1,196,4,5,1,2,30,0
1,177,14,5,5,11,161,0
1,294,14,5,3,16,196,0
1,508,13,6,3,0,27,0
1,511,14,6,3,2,36,0
1,486,17,6,2,2,25,0
1,406,16,6,2,1,8,0
1,406,14,6,2,1,9,0
1,406,14,6,4,0,2,0
1,317,14,6,4,2,10,0
1,195,13,6,4,1,12,0
1,477,13,6,4,1,23,0
1,149,14,6,4,6,89,0
1,477,13,6,0,3,67,0
1,149,14,6,0,10,129,0
1,159,16,6,0,11,89,0
1,459,14,6,1,4,66,0
1,459,14,6,1,4,50,0
1,206,14,6,1,3,32,0
1,462,14,6,1,2,33,0
1,520,14,6,5,9,101,0
1,199,4,6,5,0,44,0
1,165,13,6,3,1,22,0
1,299,13,6,3,1,24,0
1,551,14,6,3,2,31,0
1,662,13,0,3,0,8,0
1,1480,14,0,2,1,10,0
1,511,14,0,2,1,10,0
1,406,13,0,2,0,2,0
1,478,14,0,4,0,7,0
1,478,14,0,4,0,15,0
1,195,14,0,4,0,11,0
1,511,14,0,4,1,34,0
1,1480,16,0,0,0,14,0
1,1451,13,0,0,2,38,0
1,461,14,0,1,0,8,0
1,478,14,0,1,2,17,0
1,389,13,0,1,2,22,0
1,403,9,0,1,0,8,0
1,196,13,0,1,0,7,0
1,988,13,0,5,2,14,0
1,511,14,0,5,4,38,0
1,127,13,0,3,0,5,0
1,410,13,0,3,0,7,0
1,1480,16,1,3,1,13,0
1,1457,13,1,3,0,5,0
1,130,13,1,3,0,0,0
1,1480,16,1,3,0,6,0
1,138,13,1,2,0,0,0
1,138,13,1,2,0,2,0
1,406,16,1,2,0,6,0
1,406,13,1,2,0,3,0
1,406,14,1,2,0,1,0
1,240,14,1,4,0,5,0
1,511,14,1,4,1,19,0
1,1480,16,1,0,0,7,0
1,1451,13,1,0,1,31,0
1,179,13,1,1,0,20,0
1,181,14,1,1,2,70,0
1,389,13,1,1,2,27,0
1,478,14,1,5,3,39,0
1,478,14,1,5,3,40,0
1,1450,14,1,5,5,58,0
1,127,13,1,3,0,14,0
1,410,13,1,3,0,9,0
1,1480,16,2,3,0,16,0
1,1457,13,2,3,0,4,0
1,130,13,2,3,1,6,0
1,1480,16,2,3,1,6,0
1,138,13,2,2,1,7,0
1,138,13,2,2,0,2,0
1,406,16,2,2,0,4,0
1,406,13,2,2,0,1,0
1,406,14,2,2,0,6,0
1,461,14,2,4,0,1,0
1,195,13,2,4,0,0,0
1,551,14,2,4,0,2,0
1,551,14,2,4,0,10,0
1,1480,16,2,0,0,8,0
1,1451,13,2,0,1,26,0
1,179,13,2,1,0,23,0
1,181,14,2,1,4,103,0
1,389,13,2,1,1,22,0
1,181,13,2,1,1,22,0
1,527,13,2,5,0,32,0
1,186,13,2,5,1,59,0
1,551,14,2,5,7,70,0
1,127,13,2,3,0,14,0
1,410,13,2,3,1,13,0
1,1480,16,3,3,2,21,0
1,1457,13,3,3,0,12,0
1,130,13,3,3,0,7,0
1,1480,16,3,3,0,15,0
1,138,13,3,2,0,6,0
1,138,13,3,2,0,2,0
1,406,16,3,2,0,3,0
1,406,13,3,2,0,5,0
1,526,13,3,2,0,14,0
1,526,13,3,2,0,14,0
1,462,14,3,4,1,15,0
1,195,13,3,4,0,8,0
1,551,14,3,4,2,16,0
1,551,14,3,4,1,24,0
1,1480,16,3,0,0,11,0
1,1451,13,3,0,0,11,0
1,284,13,3,0,0,5,0
1,183,14,3,0,1,28,0
1,183,14,3,1,5,83,0
1,389,13,3,1,2,27,0
1,527,13,3,5,1,25,0
