,Date,Team 1 ID,Team 2 ID,winner
34293,2017Q2,7990,5991,5991
34292,2017Q2,7990,5991,5991
34284,2017Q2,7532,6134,7532
34281,2017Q2,7990,7532,7532
34274,2017Q2,5991,7990,7990
34194,2017Q2,7924,7801,7924
34193,2017Q2,7924,7801,7924
34166,2017Q2,7010,5752,7010
34299,2017Q2,5991,6134,5991
34165,2017Q2,7010,5752,5752
34148,2017Q2,5752,5974,5752
34141,2017Q2,6290,5974,5974
34140,2017Q2,6290,5974,5974
34119,2017Q2,5752,7010,7010
34118,2017Q2,5752,7010,7010
34115,2017Q2,6290,5752,5752
34114,2017Q2,6290,5752,5752
34113,2017Q2,7010,5974,7010
34112,2017Q2,7010,5974,7010
34094,2017Q2,5974,4773,5974
34149,2017Q2,5752,5974,5752
34093,2017Q2,5974,4773,5974
34313,2017Q2,4674,5422,5422
34327,2017Q2,7331,4674,4674
34401,2017Q2,7532,5422,5422
34400,2017Q2,7532,5422,5422
34395,2017Q2,6615,7878,6615
34394,2017Q2,6615,7878,6615
34387,2017Q2,6665,5378,6665
34386,2017Q2,6665,5378,6665
34385,2017Q2,6665,5378,5378
34384,2017Q2,7557,4643,7557
34383,2017Q2,7557,4643,7557
34363,2017Q2,5395,5991,5395
34326,2017Q2,7331,4674,7331
34362,2017Q2,5395,5991,5991
34358,2017Q2,5974,4991,5974
34356,2017Q2,6137,7010,7010
34353,2017Q2,4494,7010,7010
34352,2017Q2,4991,5752,4991
34349,2017Q2,6651,5974,5974
34347,2017Q2,6137,6978,6137
34331,2017Q2,5422,4674,5422
34330,2017Q2,5422,4674,4674
34329,2017Q2,5422,4674,5422
34328,2017Q2,7331,4674,4674
34361,2017Q2,5395,5991,5395
34414,2017Q2,5991,7532,7532
34092,2017Q2,4773,7557,4773
34085,2017Q2,6290,6673,6290
33994,2017Q2,5395,4674,5395
33993,2017Q2,5395,4674,5395
33984,2017Q2,5995,4411,5995
33983,2017Q2,4411,5995,4411
33979,2017Q2,6290,5973,5973
33978,2017Q2,5973,6290,5973
33977,2017Q2,6902,6667,6902
33976,2017Q2,6667,6902,6667
33974,2017Q2,5974,6211,5974
33965,2017Q2,6211,5974,5974
33995,2017Q2,7532,7613,7613
33953,2017Q2,6673,6615,6615
33918,2017Q2,5995,7533,5995
33917,2017Q2,5995,7533,7533
33916,2017Q2,5995,7533,5995
33915,2017Q2,5995,7533,5995
33912,2017Q2,6211,4863,6211
33911,2017Q2,6211,4863,6211
33910,2017Q2,6211,4863,4863
33896,2017Q2,7533,5973,7533
33895,2017Q2,7533,5973,7533
33894,2017Q2,6211,4791,6211
33952,2017Q2,6615,6673,6615
34091,2017Q2,4773,7557,4773
33996,2017Q2,7532,7613,7532
34007,2017Q2,6673,6211,6673
34084,2017Q2,6290,6673,6290
34071,2017Q2,5974,7557,5974
34070,2017Q2,5752,5974,5752
34067,2017Q2,5752,4773,5752
34049,2017Q2,5005,6673,6673
34048,2017Q2,5005,6673,6673
34047,2017Q2,7532,5395,5395
34046,2017Q2,7532,5395,5395
34045,2017Q2,4674,7613,7613
34044,2017Q2,4674,7613,7613
33997,2017Q2,7532,7613,7532
34035,2017Q2,7010,6290,7010
34032,2017Q2,5995,5378,5995
34030,2017Q2,5422,5991,5991
34029,2017Q2,4494,6667,6667
34028,2017Q2,6673,6290,6290
34027,2017Q2,6667,4494,4494
34025,2017Q2,7010,5005,7010
34020,2017Q2,5991,5422,5991
34018,2017Q2,5974,7801,5974
34017,2017Q2,6211,6673,6673
34011,2017Q2,7801,5974,5974
34034,2017Q2,5378,5995,5995
34415,2017Q2,5991,7532,7532
34419,2017Q2,5005,6301,5005
34420,2017Q2,5005,6301,6301
34816,2017Q2,6673,5005,6673
34815,2017Q2,5005,6301,5005
34814,2017Q2,5005,6301,5005
34813,2017Q2,6673,4645,6673
34812,2017Q2,6673,4645,6673
34804,2017Q2,6667,6137,6137
34803,2017Q2,6667,6137,6137
34802,2017Q2,6667,6137,6667
34801,2017Q2,5752,6667,6667
34800,2017Q2,5752,6667,6667
34817,2017Q2,6673,5005,6673
34797,2017Q2,5479,6290,6290
34790,2017Q2,8034,4674,4674
34789,2017Q2,8034,4674,4674
34788,2017Q2,8034,4674,8034
34785,2017Q2,5929,4674,4674
34784,2017Q2,5929,4674,4674
34764,2017Q2,7801,5479,5479
34763,2017Q2,5005,8040,5005
34762,2017Q2,5005,8038,5005
34761,2017Q2,4991,5973,5973
34760,2017Q2,4991,5973,4991
34796,2017Q2,5479,6290,6290
34759,2017Q2,4991,5973,5973
34821,2017Q2,6137,6665,6665
34823,2017Q2,6137,6665,6137
31570,2017Q2,5310,7557,5310
35035,2017Q2,7145,7532,7532
35034,2017Q2,6902,4494,4494
35032,2017Q2,5995,5752,5995
35031,2017Q2,5422,7010,7010
35030,2017Q2,4863,6211,4863
35029,2017Q2,5973,5395,5395
35022,2017Q2,6094,6615,6094
34998,2017Q2,7532,5752,5752
34997,2017Q2,5973,4863,5973
34822,2017Q2,6137,6665,6137
34996,2017Q2,6902,5422,6902
34989,2017Q2,4494,7145,4494
34980,2017Q2,5995,7010,5995
34979,2017Q2,6615,5395,5395
34871,2017Q2,6673,6290,6673
34870,2017Q2,6673,6290,6673
34857,2017Q2,6290,7531,6290
34856,2017Q2,6290,7531,6290
34826,2017Q2,7613,4674,7613
34825,2017Q2,7613,4674,7613
34824,2017Q2,7613,4674,4674
34994,2017Q2,5988,6211,5988
34756,2017Q2,6665,5973,6665
34755,2017Q2,6665,5973,5973
34754,2017Q2,6665,5973,6665
34468,2017Q2,5378,5310,5310
34467,2017Q2,5395,7532,7532
34466,2017Q2,5395,7532,7532
34460,2017Q2,6290,7801,7801
34459,2017Q2,6290,7801,6290
34458,2017Q2,6290,7801,7801
34457,2017Q2,4991,6651,4991
34456,2017Q2,4991,6651,4991
34455,2017Q2,6978,4494,4494
34454,2017Q2,6978,4494,4494
34469,2017Q2,5378,5310,5378
34453,2017Q2,6615,6301,6615
34451,2017Q2,6651,5752,6651
34450,2017Q2,6651,5752,6651
34447,2017Q2,4608,5378,5378
34446,2017Q2,4608,5378,4608
34445,2017Q2,4608,5378,5378
34444,2017Q2,6137,4494,6137
34443,2017Q2,6137,4494,6137
34426,2017Q2,5422,7532,7532
34425,2017Q2,5422,7532,7532
34421,2017Q2,5005,6301,6301
34452,2017Q2,6615,6301,6615
34470,2017Q2,5378,5310,5378
34471,2017Q2,7557,7801,7557
34472,2017Q2,7557,7801,7557
34743,2017Q2,6667,5995,6667
34742,2017Q2,6667,5995,6667
34727,2017Q2,6615,5995,5995
34726,2017Q2,6615,5995,5995
34714,2017Q2,7801,7882,7801
34660,2017Q2,5995,6137,6137
34659,2017Q2,5752,4991,5752
34657,2017Q2,5752,6665,5752
34655,2017Q2,6667,6615,6667
34654,2017Q2,6667,6137,6137
34653,2017Q2,5973,6665,6665
34529,2017Q2,6615,7557,6615
34528,2017Q2,6615,7557,6615
34527,2017Q2,6615,7557,7557
34506,2017Q2,6137,4991,6137
34505,2017Q2,6137,4991,4991
34504,2017Q2,6137,4991,6137
34500,2017Q2,7010,4991,4991
34499,2017Q2,7010,4991,4991
34498,2017Q2,7010,4991,7010
34497,2017Q2,5974,6137,6137
34496,2017Q2,5974,6137,6137
34495,2017Q2,5974,6137,5974
33893,2017Q2,6211,4791,4791
33892,2017Q2,6211,4791,6211
33886,2017Q2,5995,6137,5995
33885,2017Q2,5995,6137,5995
33437,2017Q2,4674,7532,7532
33436,2017Q2,4674,7532,7532
33427,2017Q2,6211,7010,6211
33425,2017Q2,4494,6665,6665
33424,2017Q2,5973,7801,5973
33423,2017Q2,7801,5973,5973
33421,2017Q2,4991,5995,5995
33420,2017Q2,6665,4494,4494
33417,2017Q2,5995,4991,5995
33413,2017Q2,6137,5973,6137
33448,2017Q2,5991,5995,5995
33412,2017Q2,5973,6137,6137
33400,2017Q2,4674,7532,7532
33391,2017Q2,6211,7010,6211
33389,2017Q2,4494,6665,6665
33388,2017Q2,5973,7801,5973
33387,2017Q2,7801,5973,5973
33385,2017Q2,4991,5995,5995
33384,2017Q2,6665,4494,4494
33381,2017Q2,5995,4991,5995
33377,2017Q2,6137,5973,6137
33376,2017Q2,5973,6137,6137
33401,2017Q2,4674,7532,7532
33345,2017Q2,5974,6137,6137
33449,2017Q2,6667,4991,6667
33452,2017Q2,5752,6137,6137
33492,2017Q2,6667,5422,6667
33491,2017Q2,6137,5752,5752
33489,2017Q2,4991,6667,4991
33488,2017Q2,5995,5991,5991
33485,2017Q2,5752,6137,6137
33484,2017Q2,5422,6667,6667
33482,2017Q2,6667,4991,6667
33481,2017Q2,5991,5995,5995
33480,2017Q2,6896,4674,4674
33479,2017Q2,6896,4674,4674
33451,2017Q2,5422,6667,6667
33478,2017Q2,6896,4674,6896
33474,2017Q2,7801,7862,7801
33473,2017Q2,7713,4674,4674
33472,2017Q2,7713,4674,4674
33471,2017Q2,7713,4674,7713
33461,2017Q2,6211,7801,6211
33460,2017Q2,7801,6211,7801
33459,2017Q2,6667,5422,6667
33458,2017Q2,6137,5752,5752
33456,2017Q2,4991,6667,4991
33455,2017Q2,5995,5991,5991
33475,2017Q2,7801,7862,7801
33344,2017Q2,5378,5422,5378
33343,2017Q2,7010,6211,7010
33342,2017Q2,5422,5378,5422
33206,2017Q2,6211,5974,6211
33205,2017Q2,6211,5974,5974
33162,2017Q2,6211,5974,5974
33161,2017Q2,6211,5974,6211
33160,2017Q2,6211,5974,5974
33119,2017Q2,6902,7929,6902
33118,2017Q2,6902,7929,6902
33117,2017Q2,6211,5005,6211
33116,2017Q2,6211,5005,6211
33115,2017Q2,7175,7532,7175
33207,2017Q2,6211,5974,5974
33114,2017Q2,7175,7532,7175
33108,2017Q2,7557,5670,7557
33107,2017Q2,7557,5670,5670
33106,2017Q2,5974,6290,5974
33105,2017Q2,5974,6290,5974
33104,2017Q2,5974,6290,6290
33103,2017Q2,6211,5670,6211
33102,2017Q2,6211,5670,6211
33096,2017Q2,5929,6902,5929
33095,2017Q2,5929,6902,5929
33092,2017Q2,5974,4645,5974
33109,2017Q2,7557,5670,5670
33212,2017Q2,6902,4411,6902
33213,2017Q2,6137,5974,6137
33214,2017Q2,4411,6902,4411
33341,2017Q2,6615,6211,6211
33340,2017Q2,4494,4991,4991
33338,2017Q2,4991,4494,4991
33332,2017Q2,6211,6615,6615
33301,2017Q2,5974,6137,6137
33300,2017Q2,5378,5422,5378
33299,2017Q2,7010,6211,7010
33298,2017Q2,5422,5378,5422
33297,2017Q2,6615,6211,6211
33296,2017Q2,4494,4991,4991
33294,2017Q2,4991,4494,4991
33288,2017Q2,6211,6615,6615
33283,2017Q2,7801,6707,6707
33282,2017Q2,7801,6707,6707
33261,2017Q2,4991,6665,6665
33256,2017Q2,6665,4991,4991
33253,2017Q2,4411,6902,4411
33252,2017Q2,6137,5974,6137
33251,2017Q2,6902,4411,6902
33244,2017Q2,7801,6707,6707
33243,2017Q2,7801,6707,6707
33222,2017Q2,4991,6665,6665
33217,2017Q2,6665,4991,4991
33493,2017Q2,7801,6211,7801
33085,2017Q2,5929,5991,5929
33494,2017Q2,6211,7801,6211
33505,2017Q2,7713,4674,4674
33772,2017Q2,4991,5752,4991
33771,2017Q2,7533,6615,7533
33770,2017Q2,4991,5995,5995
33769,2017Q2,6137,4991,6137
33768,2017Q2,5995,7010,7010
33767,2017Q2,6137,5991,5991
33766,2017Q2,7010,5752,7010
33765,2017Q2,6137,5991,5991
33761,2017Q2,5995,6137,5995
33760,2017Q2,5991,7010,5991
33773,2017Q2,5973,6615,5973
33755,2017Q2,6673,5973,5973
33753,2017Q2,7533,4608,7533
33737,2017Q2,5991,5752,5991
33734,2017Q2,4494,4608,4494
33733,2017Q2,4494,7533,7533
33732,2017Q2,6673,6615,6615
33731,2017Q2,4991,7010,4991
33730,2017Q2,5973,4608,4608
33729,2017Q2,4991,5991,4991
33728,2017Q2,6137,5752,6137
33727,2017Q2,5995,5991,5995
33754,2017Q2,6673,7533,7533
33726,2017Q2,4991,6137,6137
33774,2017Q2,6673,4608,4608
33779,2017Q2,4494,5973,4494
33874,2017Q2,4863,6211,6211
33873,2017Q2,4863,6211,6211
33872,2017Q2,4863,6211,4863
33851,2017Q2,6707,7801,7801
33850,2017Q2,6707,7801,6707
33849,2017Q2,6707,7801,7801
33823,2017Q2,6211,6774,6211
33822,2017Q2,6211,6774,6211
33821,2017Q2,6211,6774,6774
33817,2017Q2,6137,4494,6137
33778,2017Q2,5991,4991,5991
33816,2017Q2,6137,4494,6137
33814,2017Q2,5991,5973,5973
33813,2017Q2,5991,5973,5991
33805,2017Q2,6211,7728,6211
33803,2017Q2,6615,4608,6615
33800,2017Q2,5973,7533,5973
33796,2017Q2,7660,6211,7660
33795,2017Q2,6673,4494,4494
33784,2017Q2,7801,7531,7801
33783,2017Q2,7801,7531,7801
33780,2017Q2,4494,6615,4494
33815,2017Q2,5991,5973,5973
33725,2017Q2,6137,7010,6137
33722,2017Q2,5995,5752,5752
33713,2017Q2,7532,7713,7532
33566,2017Q2,6673,5973,6673
33565,2017Q2,5973,6673,5973
33564,2017Q2,5991,4494,5991
33563,2017Q2,5974,7010,7010
33562,2017Q2,7010,5974,7010
33561,2017Q2,6137,6290,6137
33556,2017Q2,6978,7532,7532
33555,2017Q2,6978,7532,7532
33521,2017Q2,4494,5991,5991
33520,2017Q2,6290,6137,6137
33567,2017Q2,6290,6137,6137
33519,2017Q2,6673,5973,6673
33517,2017Q2,5991,4494,5991
33516,2017Q2,5974,7010,7010
33515,2017Q2,7010,5974,7010
33514,2017Q2,6137,6290,6137
33513,2017Q2,6896,4674,4674
33512,2017Q2,6896,4674,4674
33511,2017Q2,6896,4674,6896
33508,2017Q2,7801,7862,7801
33507,2017Q2,7801,7862,7801
33506,2017Q2,7713,4674,4674
33518,2017Q2,5973,6673,5973
33568,2017Q2,4494,5991,5991
33602,2017Q2,6978,7532,7532
33603,2017Q2,6978,7532,7532
33712,2017Q2,7532,7713,7532
33693,2017Q2,4674,6978,4674
33692,2017Q2,4674,6978,4674
33678,2017Q2,7532,6896,7532
33677,2017Q2,7532,6896,7532
33655,2017Q2,4411,5378,4411
33654,2017Q2,5752,5973,5973
33653,2017Q2,5378,4411,4411
33652,2017Q2,6665,6667,6665
33651,2017Q2,5973,5752,5752
33650,2017Q2,6667,6665,6667
33649,2017Q2,6137,7010,7010
33648,2017Q2,7010,6137,6137
33638,2017Q2,7532,6896,7532
33637,2017Q2,7532,6896,7532
33615,2017Q2,4411,5378,4411
33614,2017Q2,5752,5973,5973
33613,2017Q2,5378,4411,4411
33612,2017Q2,6665,6667,6665
33611,2017Q2,5973,5752,5752
33610,2017Q2,6667,6665,6667
33609,2017Q2,6137,7010,7010
33608,2017Q2,7010,6137,6137
33504,2017Q2,7713,4674,7713
31569,2017Q2,5310,7557,5310
28457,2017Q2,5310,6665,6665
31562,2017Q2,5310,5995,5995
29010,2017Q2,6842,6673,6842
29005,2017Q2,7713,4674,7713
29004,2017Q2,7713,4674,7713
28989,2017Q2,6386,6211,6211
28988,2017Q2,5974,7010,7010
28987,2017Q2,5973,6137,5973
28986,2017Q2,6137,5973,6137
28985,2017Q2,6211,6386,6211
28984,2017Q2,7010,5974,7010
28977,2017Q2,6673,7674,6673
29011,2017Q2,6842,6673,6673
28973,2017Q2,7532,6745,7532
28965,2017Q2,4674,7713,4674
28964,2017Q2,7532,4674,7532
28963,2017Q2,6902,5995,5995
28959,2017Q2,5995,6902,5995
28958,2017Q2,6673,7331,7331
28953,2017Q2,6615,5973,5973
28951,2017Q2,4411,6665,6665
28950,2017Q2,5973,6615,5973
28897,2017Q2,5973,6615,5973
28896,2017Q2,6290,7104,6290
28971,2017Q2,6665,4411,4411
28895,2017Q2,7104,6290,6290
29012,2017Q2,6842,6673,6673
29068,2017Q2,4411,6665,6665
29187,2017Q2,6615,5974,6615
29185,2017Q2,5752,7010,7010
29129,2017Q2,6842,6673,6673
29128,2017Q2,6842,6673,6673
29127,2017Q2,6842,6673,6842
29122,2017Q2,7713,4674,7713
29121,2017Q2,7713,4674,7713
29106,2017Q2,6386,6211,6211
29105,2017Q2,5974,7010,7010
29104,2017Q2,5973,6137,5973
29067,2017Q2,5973,6615,5973
29103,2017Q2,6137,5973,6137
29101,2017Q2,7010,5974,7010
29094,2017Q2,6673,7674,6673
29090,2017Q2,7532,6745,7532
29088,2017Q2,6665,4411,4411
29082,2017Q2,4674,7713,4674
29081,2017Q2,7532,4674,7532
29080,2017Q2,6902,5995,5995
29076,2017Q2,5995,6902,5995
29075,2017Q2,6673,7331,7331
29070,2017Q2,6615,5973,5973
29102,2017Q2,6211,6386,6211
29188,2017Q2,5974,6615,5974
28894,2017Q2,6615,5973,5973
28888,2017Q2,5752,6137,5752
28552,2017Q2,7532,5395,7532
28551,2017Q2,7532,5395,7532
28550,2017Q2,7532,5395,5395
28528,2017Q2,6615,6290,6615
28527,2017Q2,5752,6985,5752
28525,2017Q2,6985,5752,5752
28524,2017Q2,6290,6615,6290
28523,2017Q2,5995,4411,5995
28522,2017Q2,5991,4494,4494
28520,2017Q2,5310,6665,6665
28585,2017Q2,4494,5995,5995
28515,2017Q2,4494,5991,4494
28513,2017Q2,6665,5310,6665
28489,2017Q2,7532,5395,7532
28488,2017Q2,7532,5395,7532
28487,2017Q2,7532,5395,5395
28465,2017Q2,6615,6290,6615
28464,2017Q2,5752,6985,5752
28462,2017Q2,6985,5752,5752
28461,2017Q2,6290,6615,6290
28460,2017Q2,5995,4411,5995
28459,2017Q2,5991,4494,4494
28514,2017Q2,4411,5995,5995
28891,2017Q2,6137,5752,6137
28588,2017Q2,6667,7533,6667
28591,2017Q2,4991,5310,4991
28887,2017Q2,7010,6985,7010
28886,2017Q2,6985,7010,7010
28836,2017Q2,5378,4411,5378
28804,2017Q2,5310,4991,4991
28801,2017Q2,5995,4494,5995
28798,2017Q2,4411,5378,4411
28778,2017Q2,4991,5310,4991
28776,2017Q2,7533,6667,6667
28775,2017Q2,6667,7533,6667
28772,2017Q2,4494,5995,5995
28589,2017Q2,7533,6667,6667
28710,2017Q2,5973,6615,5973
28708,2017Q2,7104,6290,6290
28707,2017Q2,6615,5973,5973
28704,2017Q2,6137,5752,6137
28701,2017Q2,5752,6137,5752
28700,2017Q2,7010,6985,7010
28699,2017Q2,6985,7010,7010
28649,2017Q2,5378,4411,5378
28617,2017Q2,5310,4991,4991
28614,2017Q2,5995,4494,5995
28611,2017Q2,4411,5378,4411
28709,2017Q2,6290,7104,6290
29189,2017Q2,5991,4991,5991
29190,2017Q2,7010,5752,5752
29191,2017Q2,4991,5991,4991
29569,2017Q2,4608,4674,4674
29567,2017Q2,4674,4608,4674
29562,2017Q2,7533,6134,7533
29538,2017Q2,5378,7175,7175
29537,2017Q2,7557,6386,7557
29536,2017Q2,7010,5005,7010
29535,2017Q2,7175,5378,7175
29534,2017Q2,5005,7010,7010
29533,2017Q2,4608,5995,5995
29532,2017Q2,6386,7557,7557
29570,2017Q2,6134,7533,7533
29525,2017Q2,5995,4608,4608
29494,2017Q2,7557,6386,7557
29493,2017Q2,7010,5005,7010
29492,2017Q2,7175,5378,7175
29491,2017Q2,5005,7010,7010
29490,2017Q2,4608,5995,5995
29489,2017Q2,6386,7557,7557
29482,2017Q2,5995,4608,4608
29451,2017Q2,6667,4494,6667
29450,2017Q2,4411,6665,6665
29449,2017Q2,4494,6667,4494
29495,2017Q2,5378,7175,7175
29448,2017Q2,6665,4411,4411
29574,2017Q2,5005,5974,5974
29577,2017Q2,7104,6673,6673
29700,2017Q2,7557,6673,7557
29670,2017Q2,6137,5991,6137
29669,2017Q2,6137,5991,6137
29664,2017Q2,6615,5752,5752
29663,2017Q2,6615,5752,5752
29655,2017Q2,6651,6902,6651
29654,2017Q2,6651,6902,6651
29650,2017Q2,6673,7104,6673
29646,2017Q2,7104,6673,6673
29644,2017Q2,5974,5005,5974
29575,2017Q2,5974,5005,5974
29643,2017Q2,5005,5974,5974
29638,2017Q2,4608,4674,4674
29636,2017Q2,4674,4608,4674
29631,2017Q2,7533,6134,7533
29601,2017Q2,6137,5991,6137
29600,2017Q2,6137,5991,6137
29595,2017Q2,6615,5752,5752
29594,2017Q2,6615,5752,5752
29586,2017Q2,6651,6902,6651
29585,2017Q2,6651,6902,6651
29581,2017Q2,6673,7104,6673
29639,2017Q2,6134,7533,7533
29423,2017Q2,6667,4494,6667
29422,2017Q2,4411,6665,6665
29421,2017Q2,4494,6667,4494
29281,2017Q2,6978,7532,6978
29270,2017Q2,6710,6137,6137
29269,2017Q2,6137,6710,6137
29268,2017Q2,6665,5378,6665
29267,2017Q2,5378,6665,5378
29266,2017Q2,4991,5991,4991
29265,2017Q2,7010,5752,5752
29264,2017Q2,5991,4991,5991
29263,2017Q2,5974,6615,5974
29262,2017Q2,6615,5974,6615
29282,2017Q2,6978,7532,6978
29260,2017Q2,5752,7010,7010
29224,2017Q2,4602,6673,4602
29223,2017Q2,7532,4688,7532
29222,2017Q2,7532,4688,4688
29221,2017Q2,7532,4688,7532
29207,2017Q2,6978,7532,6978
29206,2017Q2,6978,7532,6978
29195,2017Q2,6710,6137,6137
29194,2017Q2,6137,6710,6137
29193,2017Q2,6665,5378,6665
29192,2017Q2,5378,6665,5378
29225,2017Q2,4602,6673,4602
29296,2017Q2,7532,4688,7532
29297,2017Q2,7532,4688,4688
29298,2017Q2,7532,4688,7532
29420,2017Q2,6665,4411,4411
29419,2017Q2,7532,6902,6902
29418,2017Q2,7532,6902,6902
29401,2017Q2,7532,6902,6902
29400,2017Q2,7532,6902,6902
29367,2017Q2,6137,6615,6615
29366,2017Q2,4494,5422,4494
29365,2017Q2,5422,4494,4494
29364,2017Q2,5995,6665,5995
29362,2017Q2,6665,5995,6665
29361,2017Q2,6615,6137,6137
29360,2017Q2,6211,6290,6211
29359,2017Q2,6290,6211,6211
29342,2017Q2,6137,6615,6615
29341,2017Q2,4494,5422,4494
29340,2017Q2,5422,4494,4494
29339,2017Q2,5995,6665,5995
29337,2017Q2,6665,5995,6665
29336,2017Q2,6615,6137,6137
29335,2017Q2,6211,6290,6211
29334,2017Q2,6290,6211,6211
29300,2017Q2,4602,6673,4602
29299,2017Q2,4602,6673,4602
28452,2017Q2,4494,5991,4494
29701,2017Q2,6673,7557,6673
28451,2017Q2,4411,5995,5995
28439,2017Q2,7532,6651,7532
27867,2017Q2,6651,4991,4991
27866,2017Q2,6665,5974,6665
27864,2017Q2,7533,7010,7533
27856,2017Q2,6673,7557,7557
27855,2017Q2,6673,7557,7557
27823,2017Q2,6673,7557,7557
27822,2017Q2,6673,7557,7557
27788,2017Q2,6615,5973,6615
27787,2017Q2,6615,5973,6615
27769,2017Q2,7106,5005,7106
27868,2017Q2,5378,6474,5378
27768,2017Q2,7106,5005,7106
27766,2017Q2,5752,6615,5752
27765,2017Q2,5752,6615,5752
27737,2017Q2,4674,4602,4602
27736,2017Q2,4674,4602,4602
27727,2017Q2,5752,6290,5752
27726,2017Q2,5752,6290,6290
27725,2017Q2,5752,6290,5752
27722,2017Q2,6673,7106,6673
27721,2017Q2,6673,7106,6673
27720,2017Q2,6673,7571,6673
27767,2017Q2,7106,5005,5005
27719,2017Q2,6673,7571,6673
27869,2017Q2,4411,5995,5995
27871,2017Q2,6137,4863,6137
27983,2017Q2,6137,5995,5995
27970,2017Q2,6665,7533,7533
27969,2017Q2,6667,7010,6667
27968,2017Q2,7716,5974,5974
27964,2017Q2,4991,4608,4608
27963,2017Q2,5378,6137,6137
27962,2017Q2,5995,5310,5995
27961,2017Q2,4411,6474,4411
27945,2017Q2,6665,7533,7533
27944,2017Q2,6667,7010,6667
27870,2017Q2,6667,5310,5310
27943,2017Q2,7716,5974,5974
27938,2017Q2,5378,6137,6137
27937,2017Q2,5995,5310,5995
27936,2017Q2,4411,6474,4411
27907,2017Q2,6137,4863,6137
27906,2017Q2,6667,5310,5310
27905,2017Q2,4411,5995,5995
27904,2017Q2,5378,6474,5378
27903,2017Q2,6651,4991,4991
27902,2017Q2,6665,5974,6665
27900,2017Q2,7533,7010,7533
27939,2017Q2,4991,4608,4608
27987,2017Q2,4411,5378,4411
27718,2017Q2,7557,6710,7557
27716,2017Q2,6290,7104,6290
27616,2017Q2,6290,7557,6290
27615,2017Q2,6290,7557,7557
27610,2017Q2,5005,6707,5005
27580,2017Q2,5973,5005,5973
27579,2017Q2,5973,5005,5973
27576,2017Q2,6615,7557,6615
27575,2017Q2,6615,7557,6615
27542,2017Q2,6673,6290,6290
27541,2017Q2,6673,6290,6290
27540,2017Q2,5752,6736,5752
27617,2017Q2,6290,7557,7557
27539,2017Q2,5752,6736,5752
27481,2017Q2,5973,5005,5973
27480,2017Q2,5973,5005,5973
27477,2017Q2,6615,7557,6615
27476,2017Q2,6615,7557,6615
27443,2017Q2,6673,6290,6290
27442,2017Q2,6673,6290,6290
27441,2017Q2,5752,6736,5752
27440,2017Q2,5752,6736,5752
27411,2017Q2,5005,7531,5005
31563,2017Q2,5310,5995,5995
27510,2017Q2,5005,7531,5005
27717,2017Q2,7557,6710,7557
27620,2017Q2,6290,7104,6290
27622,2017Q2,7557,6710,7557
27715,2017Q2,6290,7104,6290
27712,2017Q2,6290,7557,7557
27711,2017Q2,6290,7557,6290
27710,2017Q2,6290,7557,7557
27705,2017Q2,5005,6707,5005
27693,2017Q2,6615,5973,6615
27692,2017Q2,6615,5973,6615
27674,2017Q2,7106,5005,7106
27673,2017Q2,7106,5005,7106
27672,2017Q2,7106,5005,5005
27621,2017Q2,6290,7104,6290
27671,2017Q2,5752,6615,5752
27642,2017Q2,4674,4602,4602
27641,2017Q2,4674,4602,4602
27632,2017Q2,5752,6290,5752
27631,2017Q2,5752,6290,6290
27630,2017Q2,5752,6290,5752
27627,2017Q2,6673,7106,6673
27626,2017Q2,6673,7106,6673
27625,2017Q2,6673,7571,6673
27624,2017Q2,6673,7571,6673
27623,2017Q2,7557,6710,7557
27670,2017Q2,5752,6615,5752
27988,2017Q2,7010,7716,7010
27990,2017Q2,4608,7533,4608
27992,2017Q2,5974,5310,5310
28286,2017Q2,6301,7592,6301
28285,2017Q2,6301,7592,6301
28253,2017Q2,7616,6301,6301
28252,2017Q2,7616,6301,6301
28251,2017Q2,7616,6301,7616
28248,2017Q2,6667,6665,6667
28247,2017Q2,6667,6665,6667
28246,2017Q2,6667,6665,6665
28245,2017Q2,4608,6665,6665
28244,2017Q2,4608,6665,6665
28337,2017Q2,6301,7592,6301
28243,2017Q2,6667,5310,6667
28217,2017Q2,7616,6301,6301
28216,2017Q2,7616,6301,6301
28215,2017Q2,7616,6301,7616
28212,2017Q2,6667,6665,6667
28211,2017Q2,6667,6665,6667
28210,2017Q2,6667,6665,6665
28209,2017Q2,4608,6665,6665
28208,2017Q2,4608,6665,6665
28207,2017Q2,6667,5310,6667
28206,2017Q2,6667,5310,6667
28242,2017Q2,6667,5310,6667
28187,2017Q2,4608,4991,4608
28338,2017Q2,6301,7592,6301
28369,2017Q2,4991,7175,7175
28438,2017Q2,7532,6651,7532
28437,2017Q2,7532,6651,6651
28432,2017Q2,4688,6902,6902
28431,2017Q2,4688,6902,6902
28420,2017Q2,7020,6902,6902
28419,2017Q2,7020,6902,6902
28413,2017Q2,5991,6134,6134
28412,2017Q2,5378,4674,4674
28411,2017Q2,7175,4991,4991
28410,2017Q2,4991,7175,7175
28368,2017Q2,6134,5991,6134
28409,2017Q2,6134,5991,6134
28397,2017Q2,7532,6651,7532
28396,2017Q2,7532,6651,6651
28391,2017Q2,4688,6902,6902
28390,2017Q2,4688,6902,6902
28379,2017Q2,7020,6902,6902
28378,2017Q2,7020,6902,6902
28374,2017Q2,4674,5378,4674
28372,2017Q2,5991,6134,6134
